student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0584,Female,22,BSc,Geography,4,0,1,73,8,GSR University
S0585,Female,22,BSc,Physics,4,2,23,91,10,GSR University
S0585,Female,22,BSc,Chemistry,4,2,23,50,6,GSR University
S0585,Female,22,BSc,Geography,4,2,23,69,7,GSR University
S0586,Female,23,BSc,Chemistry,2,1,17,94,10,GSR University
S0586,Female,23,BSc,Mathematics,2,1,17,68,7,GSR University
S0586,Female,23,BSc,Environmental Science,2,1,17,77,8,GSR University
S0587,Male,23,BSc,Environmental Science,3,0,29,38,4,GSR University
S0587,Male,23,BSc,Mathematics,3,0,29,63,7,GSR University
S0587,Male,23,BSc,Geography,3,0,29,57,6,GSR University
S0588,Female,23,BSc,Geography,2,1,14,44,5,GSR University
S0588,Female,23,BSc,Mathematics,2,1,14,54,6,GSR University
S0588,Female,23,BSc,Physics,2,1,14,40,5,GSR University
S0589,Male,20,BSc,Environmental Science,3,1,10,51,6,GSR University
S0589,Male,20,BSc,Chemistry,3,1,10,75,8,GSR University
S0589,Male,20,BSc,Geography,3,1,10,53,6,GSR University
S0590,Female,22,BSc,Geography,2,1,2,89,9,GSR University
S0590,Female,22,BSc,Mathematics,2,1,2,45,5,GSR University
S0590,Female,22,BSc,Chemistry,2,1,2,47,5,GSR University
S0591,Female,20,BSc,Geography,3,0,27,52,6,GSR University
S0591,Female,20,BSc,Physics,3,0,27,83,9,GSR University
S0591,Female,20,BSc,Chemistry,3,0,27,93,10,GSR University
S0592,Male,18,BSc,Chemistry,3,1,18,86,9,GSR University
S0592,Male,18,BSc,Environmental Science,3,1,18,57,6,GSR University
S0592,Male,18,BSc,Physics,3,1,18,64,7,GSR University
S0593,Female,18,BSc,Geography,2,0,23,91,10,GSR University
S0593,Female,18,BSc,Mathematics,2,0,23,80,9,GSR University
S0593,Female,18,BSc,Environmental Science,2,0,23,92,10,GSR University
S0594,Male,23,BSc,Physics,3,0,24,69,7,GSR University
S0594,Male,23,BSc,Geography,3,0,24,45,5,GSR University
S0594,Male,23,BSc,Chemistry,3,0,24,45,5,GSR University
S0595,Male,22,BSc,Geography,2,0,6,36,4,GSR University
S0595,Male,22,BSc,Mathematics,2,0,6,46,5,GSR University
S0595,Male,22,BSc,Chemistry,2,0,6,91,10,GSR University
S0596,Female,19,BSc,Environmental Science,2,2,10,87,9,GSR University
S0596,Female,19,BSc,Geography,2,2,10,93,10,GSR University
S0596,Female,19,BSc,Chemistry,2,2,10,60,7,GSR University
S0597,Male,23,BSc,Mathematics,4,2,14,73,8,GSR University
S0597,Male,23,BSc,Geography,4,2,14,88,9,GSR University
S0597,Male,23,BSc,Physics,4,2,14,36,4,GSR University
S0598,Male,19,BSc,Mathematics,3,2,14,77,8,GSR University
S0598,Male,19,BSc,Chemistry,3,2,14,51,6,GSR University
S0598,Male,19,BSc,Physics,3,2,14,51,6,GSR University
S0599,Male,21,BSc,Mathematics,4,0,25,81,9,GSR University
S0599,Male,21,BSc,Physics,4,0,25,46,5,GSR University
S0599,Male,21,BSc,Chemistry,4,0,25,71,8,GSR University
S0600,Male,23,BSc,Chemistry,4,1,9,63,7,GSR University
S0600,Male,23,BSc,Mathematics,4,1,9,37,4,GSR University
S0600,Male,23,BSc,Physics,4,1,9,49,5,GSR University
S0601,Male,21,BSc,Geography,2,2,12,89,9,GSR University
S0601,Male,21,BSc,Mathematics,2,2,12,86,9,GSR University
S0601,Male,21,BSc,Environmental Science,2,2,12,63,7,GSR University
S0602,Male,21,BSc,Mathematics,2,2,3,88,9,GSR University
S0602,Male,21,BSc,Physics,2,2,3,70,8,GSR University
S0602,Male,21,BSc,Environmental Science,2,2,3,64,7,GSR University
S0603,Male,22,BSc,Geography,3,1,12,70,8,GSR University
S0603,Male,22,BSc,Physics,3,1,12,56,6,GSR University
S0603,Male,22,BSc,Environmental Science,3,1,12,86,9,GSR University
S0604,Male,21,BSc,Physics,4,0,6,86,9,GSR University
S0604,Male,21,BSc,Environmental Science,4,0,6,81,9,GSR University
S0604,Male,21,BSc,Chemistry,4,0,6,49,5,GSR University
S0605,Female,18,BSc,Physics,1,1,17,45,5,GSR University
S0605,Female,18,BSc,Chemistry,1,1,17,71,8,GSR University
S0605,Female,18,BSc,Mathematics,1,1,17,56,6,GSR University
S0606,Female,19,BSc,Mathematics,1,1,12,41,5,GSR University
S0606,Female,19,BSc,Environmental Science,1,1,12,38,4,GSR University
S0606,Female,19,BSc,Geography,1,1,12,53,6,GSR University
S0607,Female,19,BSc,Chemistry,3,2,24,65,7,GSR University
S0607,Female,19,BSc,Environmental Science,3,2,24,87,9,GSR University
S0607,Female,19,BSc,Mathematics,3,2,24,66,7,GSR University
S0608,Male,19,BSc,Mathematics,4,1,1,50,6,GSR University
S0608,Male,19,BSc,Geography,4,1,1,50,6,GSR University
S0608,Male,19,BSc,Physics,4,1,1,80,9,GSR University
S0609,Male,24,BSc,Chemistry,3,2,23,38,4,GSR University
S0609,Male,24,BSc,Geography,3,2,23,41,5,GSR University
S0609,Male,24,BSc,Environmental Science,3,2,23,60,7,GSR University
S0610,Female,24,BSc,Chemistry,4,2,16,62,7,GSR University
S0610,Female,24,BSc,Environmental Science,4,2,16,87,9,GSR University
S0610,Female,24,BSc,Geography,4,2,16,76,8,GSR University
S0611,Female,24,BSc,Geography,2,2,25,45,5,GSR University
S0611,Female,24,BSc,Physics,2,2,25,79,8,GSR University
S0611,Female,24,BSc,Chemistry,2,2,25,37,4,GSR University
S0612,Male,21,BSc,Environmental Science,2,2,16,88,9,GSR University
S0612,Male,21,BSc,Mathematics,2,2,16,64,7,GSR University
S0612,Male,21,BSc,Geography,2,2,16,54,6,GSR University
S0613,Female,23,BSc,Geography,1,0,9,90,10,GSR University
S0613,Female,23,BSc,Mathematics,1,0,9,75,8,GSR University
S0613,Female,23,BSc,Physics,1,0,9,88,9,GSR University
S0614,Male,19,BSc,Mathematics,1,1,15,84,9,GSR University
S0614,Male,19,BSc,Environmental Science,1,1,15,77,8,GSR University
S0614,Male,19,BSc,Physics,1,1,15,61,7,GSR University
S0615,Female,18,BSc,Mathematics,2,1,24,60,7,GSR University
S0615,Female,18,BSc,Geography,2,1,24,43,5,GSR University
S0615,Female,18,BSc,Physics,2,1,24,44,5,GSR University
S0616,Female,18,BSc,Environmental Science,4,2,27,70,8,GSR University
S0616,Female,18,BSc,Geography,4,2,27,58,6,GSR University
S0616,Female,18,BSc,Mathematics,4,2,27,88,9,GSR University
S0617,Female,20,BSc,Environmental Science,3,0,13,71,8,GSR University
S0617,Female,20,BSc,Geography,3,0,13,62,7,GSR University
S0617,Female,20,BSc,Mathematics,3,0,13,54,6,GSR University
S0618,Male,22,BSc,Physics,4,0,9,92,10,GSR University
S0618,Male,22,BSc,Mathematics,4,0,9,46,5,GSR University
S0618,Male,22,BSc,Environmental Science,4,0,9,56,6,GSR University
S0619,Female,23,BSc,Mathematics,1,1,13,67,7,GSR University
S0619,Female,23,BSc,Chemistry,1,1,13,79,8,GSR University
S0619,Female,23,BSc,Physics,1,1,13,70,8,GSR University
S0620,Female,21,BSc,Chemistry,2,2,22,38,4,GSR University
S0620,Female,21,BSc,Physics,2,2,22,55,6,GSR University
S0620,Female,21,BSc,Environmental Science,2,2,22,74,8,GSR University
S0621,Female,20,BSc,Chemistry,3,2,13,57,6,GSR University
S0621,Female,20,BSc,Mathematics,3,2,13,48,5,GSR University
S0621,Female,20,BSc,Physics,3,2,13,41,5,GSR University
S0622,Female,23,BSc,Geography,3,0,8,61,7,GSR University
S0622,Female,23,BSc,Mathematics,3,0,8,86,9,GSR University
S0622,Female,23,BSc,Physics,3,0,8,57,6,GSR University
S0623,Female,20,BSc,Chemistry,3,2,0,62,7,GSR University
S0623,Female,20,BSc,Physics,3,2,0,53,6,GSR University
S0623,Female,20,BSc,Environmental Science,3,2,0,80,9,GSR University
S0624,Female,23,BSc,Chemistry,3,0,26,63,7,GSR University
S0624,Female,23,BSc,Geography,3,0,26,40,5,GSR University
S0624,Female,23,BSc,Physics,3,0,26,59,6,GSR University
S0625,Female,24,BSc,Geography,2,0,4,89,9,GSR University
S0625,Female,24,BSc,Chemistry,2,0,4,35,4,GSR University
S0625,Female,24,BSc,Physics,2,0,4,54,6,GSR University
S0626,Male,21,BSc,Environmental Science,4,2,6,50,6,GSR University
S0626,Male,21,BSc,Geography,4,2,6,69,7,GSR University
S0626,Male,21,BSc,Chemistry,4,2,6,54,6,GSR University
S0627,Male,23,BSc,Chemistry,1,2,25,36,4,GSR University
S0627,Male,23,BSc,Environmental Science,1,2,25,63,7,GSR University
S0627,Male,23,BSc,Physics,1,2,25,54,6,GSR University
S0628,Female,23,BSc,Chemistry,1,2,0,61,7,GSR University
S0628,Female,23,BSc,Physics,1,2,0,78,8,GSR University
S0628,Female,23,BSc,Geography,1,2,0,46,5,GSR University
S0629,Male,21,BSc,Geography,4,0,6,72,8,GSR University
S0629,Male,21,BSc,Physics,4,0,6,61,7,GSR University
S0629,Male,21,BSc,Chemistry,4,0,6,79,8,GSR University
S0630,Male,20,BSc,Chemistry,1,0,21,79,8,GSR University
S0630,Male,20,BSc,Physics,1,0,21,56,6,GSR University
S0630,Male,20,BSc,Mathematics,1,0,21,77,8,GSR University
S0631,Female,20,BSc,Environmental Science,4,1,25,47,5,GSR University
S0631,Female,20,BSc,Physics,4,1,25,62,7,GSR University
S0631,Female,20,BSc,Geography,4,1,25,43,5,GSR University
S0632,Female,21,BSc,Chemistry,3,2,18,48,5,GSR University
S0632,Female,21,BSc,Physics,3,2,18,45,5,GSR University
S0632,Female,21,BSc,Geography,3,2,18,60,7,GSR University
S0633,Male,19,BSc,Physics,3,1,1,86,9,GSR University
S0633,Male,19,BSc,Environmental Science,3,1,1,72,8,GSR University
S0633,Male,19,BSc,Chemistry,3,1,1,83,9,GSR University
S0634,Female,19,BSc,Geography,1,2,7,90,10,GSR University
S0634,Female,19,BSc,Physics,1,2,7,41,5,GSR University
S0634,Female,19,BSc,Chemistry,1,2,7,45,5,GSR University
S0635,Male,24,BSc,Physics,4,0,11,77,8,GSR University
S0635,Male,24,BSc,Mathematics,4,0,11,85,9,GSR University
S0635,Male,24,BSc,Environmental Science,4,0,11,87,9,GSR University
S0636,Female,22,BSc,Environmental Science,1,0,12,91,10,GSR University
S0636,Female,22,BSc,Mathematics,1,0,12,86,9,GSR University
S0636,Female,22,BSc,Chemistry,1,0,12,88,9,GSR University
S0637,Male,21,BSc,Environmental Science,4,0,6,57,6,GSR University
S0637,Male,21,BSc,Physics,4,0,6,79,8,GSR University
S0637,Male,21,BSc,Geography,4,0,6,57,6,GSR University
S0638,Female,19,BSc,Mathematics,3,2,24,53,6,GSR University
S0638,Female,19,BSc,Environmental Science,3,2,24,67,7,GSR University
S0638,Female,19,BSc,Geography,3,2,24,70,8,GSR University
S0639,Female,23,BSc,Geography,3,1,27,86,9,GSR University
S0639,Female,23,BSc,Environmental Science,3,1,27,63,7,GSR University
S0639,Female,23,BSc,Chemistry,3,1,27,79,8,GSR University
S0640,Female,24,BSc,Geography,4,0,18,88,9,GSR University
S0640,Female,24,BSc,Physics,4,0,18,86,9,GSR University
S0640,Female,24,BSc,Environmental Science,4,0,18,92,10,GSR University
S0641,Female,23,BSc,Environmental Science,3,0,9,44,5,GSR University
S0641,Female,23,BSc,Mathematics,3,0,9,44,5,GSR University
S0641,Female,23,BSc,Geography,3,0,9,91,10,GSR University
S0642,Female,24,BSc,Chemistry,1,1,5,78,8,GSR University
S0642,Female,24,BSc,Geography,1,1,5,87,9,GSR University
S0642,Female,24,BSc,Physics,1,1,5,94,10,GSR University
S0643,Female,19,BSc,Geography,1,2,21,64,7,GSR University
S0643,Female,19,BSc,Mathematics,1,2,21,84,9,GSR University
S0643,Female,19,BSc,Physics,1,2,21,43,5,GSR University
S0644,Male,22,BSc,Physics,4,0,23,93,10,GSR University
S0644,Male,22,BSc,Geography,4,0,23,77,8,GSR University
S0644,Male,22,BSc,Chemistry,4,0,23,61,7,GSR University
S0645,Male,23,BSc,Chemistry,2,0,15,65,7,GSR University
S0645,Male,23,BSc,Physics,2,0,15,38,4,GSR University
S0645,Male,23,BSc,Environmental Science,2,0,15,71,8,GSR University
S0646,Male,18,BSc,Geography,4,1,25,56,6,GSR University
S0646,Male,18,BSc,Mathematics,4,1,25,45,5,GSR University
S0646,Male,18,BSc,Chemistry,4,1,25,36,4,GSR University
S0647,Female,21,BSc,Chemistry,2,1,25,35,4,GSR University
S0647,Female,21,BSc,Physics,2,1,25,92,10,GSR University
S0647,Female,21,BSc,Environmental Science,2,1,25,60,7,GSR University
S0648,Female,24,BSc,Mathematics,1,1,5,71,8,GSR University
S0648,Female,24,BSc,Physics,1,1,5,52,6,GSR University
S0648,Female,24,BSc,Chemistry,1,1,5,65,7,GSR University
S0649,Male,23,BSc,Mathematics,2,0,9,88,9,GSR University
S0649,Male,23,BSc,Environmental Science,2,0,9,64,7,GSR University
S0649,Male,23,BSc,Geography,2,0,9,61,7,GSR University
S0650,Male,24,BSc,Environmental Science,2,0,11,87,9,GSR University
S0650,Male,24,BSc,Chemistry,2,0,11,49,5,GSR University
S0650,Male,24,BSc,Mathematics,2,0,11,36,4,GSR University
S0651,Male,21,BA,Psychology,1,1,17,92,10,GSR University
S0651,Male,21,BA,English,1,1,17,67,7,GSR University
S0651,Male,21,BA,Sociology,1,1,17,78,8,GSR University
S0652,Male,20,BA,Economics,2,2,3,63,7,GSR University
S0652,Male,20,BA,Psychology,2,2,3,58,6,GSR University
S0652,Male,20,BA,English,2,2,3,56,6,GSR University
S0653,Female,19,BA,History,3,1,9,50,6,GSR University
S0653,Female,19,BA,Sociology,3,1,9,65,7,GSR University
S0653,Female,19,BA,Political Science,3,1,9,48,5,GSR University
S0654,Female,24,BA,Political Science,4,2,22,66,7,GSR University
S0654,Female,24,BA,Sociology,4,2,22,39,4,GSR University
S0654,Female,24,BA,Psychology,4,2,22,57,6,GSR University
S0655,Female,22,BA,Psychology,1,2,9,93,10,GSR University
S0655,Female,22,BA,English,1,2,9,81,9,GSR University
S0655,Female,22,BA,Sociology,1,2,9,37,4,GSR University
S0656,Female,20,BA,Psychology,4,0,14,63,7,GSR University
S0656,Female,20,BA,English,4,0,14,53,6,GSR University
S0656,Female,20,BA,History,4,0,14,37,4,GSR University
S0657,Female,24,BA,Sociology,4,2,3,57,6,GSR University
S0657,Female,24,BA,History,4,2,3,50,6,GSR University
S0657,Female,24,BA,English,4,2,3,47,5,GSR University
S0658,Female,20,BA,History,1,1,12,72,8,GSR University
S0658,Female,20,BA,Economics,1,1,12,68,7,GSR University
S0658,Female,20,BA,Sociology,1,1,12,75,8,GSR University
S0659,Female,23,BA,Economics,1,0,11,90,10,GSR University
S0659,Female,23,BA,Sociology,1,0,11,83,9,GSR University
S0659,Female,23,BA,Psychology,1,0,11,59,6,GSR University
S0660,Female,19,BA,Economics,1,0,27,77,8,GSR University
S0660,Female,19,BA,Political Science,1,0,27,40,5,GSR University
S0660,Female,19,BA,Psychology,1,0,27,81,9,GSR University
S0661,Male,22,BA,Economics,1,1,29,94,10,GSR University
S0661,Male,22,BA,English,1,1,29,91,10,GSR University
S0661,Male,22,BA,Sociology,1,1,29,62,7,GSR University
S0662,Female,20,BA,Political Science,3,2,8,68,7,GSR University
S0662,Female,20,BA,Psychology,3,2,8,82,9,GSR University
S0662,Female,20,BA,History,3,2,8,37,4,GSR University
S0663,Female,19,BA,Political Science,2,2,29,88,9,GSR University
S0663,Female,19,BA,History,2,2,29,52,6,GSR University
S0663,Female,19,BA,Sociology,2,2,29,81,9,GSR University
S0664,Female,19,BA,Psychology,2,2,12,81,9,GSR University
S0664,Female,19,BA,Economics,2,2,12,91,10,GSR University
S0664,Female,19,BA,English,2,2,12,89,9,GSR University
S0665,Male,20,BA,Economics,3,2,20,85,9,GSR University
S0665,Male,20,BA,Political Science,3,2,20,77,8,GSR University
S0665,Male,20,BA,English,3,2,20,89,9,GSR University
S0666,Male,23,BA,Economics,4,1,18,53,6,GSR University
S0666,Male,23,BA,English,4,1,18,62,7,GSR University
S0666,Male,23,BA,Psychology,4,1,18,93,10,GSR University
S0667,Male,21,BA,Sociology,2,0,4,74,8,GSR University
S0667,Male,21,BA,English,2,0,4,50,6,GSR University
S0667,Male,21,BA,Psychology,2,0,4,72,8,GSR University
S0668,Female,22,BA,Psychology,3,1,21,42,5,GSR University
S0668,Female,22,BA,History,3,1,21,78,8,GSR University
S0668,Female,22,BA,English,3,1,21,89,9,GSR University
S0669,Female,24,BA,Political Science,1,1,7,57,6,GSR University
S0669,Female,24,BA,History,1,1,7,85,9,GSR University
S0669,Female,24,BA,Sociology,1,1,7,57,6,GSR University
S0670,Male,20,BA,Psychology,3,1,12,55,6,GSR University
S0670,Male,20,BA,English,3,1,12,91,10,GSR University
S0670,Male,20,BA,Sociology,3,1,12,73,8,GSR University
S0671,Male,24,BA,English,1,1,23,82,9,GSR University
S0671,Male,24,BA,Sociology,1,1,23,54,6,GSR University
S0671,Male,24,BA,Psychology,1,1,23,61,7,GSR University
S0672,Male,23,BA,Sociology,1,0,12,83,9,GSR University
S0672,Male,23,BA,Political Science,1,0,12,57,6,GSR University
S0672,Male,23,BA,Economics,1,0,12,54,6,GSR University
S0673,Female,22,BA,Sociology,1,0,27,75,8,GSR University
S0673,Female,22,BA,Political Science,1,0,27,40,5,GSR University
S0673,Female,22,BA,Psychology,1,0,27,45,5,GSR University
S0674,Male,18,BA,Psychology,2,1,12,87,9,GSR University
S0674,Male,18,BA,English,2,1,12,69,7,GSR University
S0674,Male,18,BA,Economics,2,1,12,67,7,GSR University
S0675,Female,20,BA,Sociology,4,0,19,70,8,GSR University
S0675,Female,20,BA,English,4,0,19,59,6,GSR University
S0675,Female,20,BA,History,4,0,19,79,8,GSR University
S0676,Female,18,BA,Psychology,2,2,1,53,6,GSR University
S0676,Female,18,BA,Sociology,2,2,1,59,6,GSR University
S0676,Female,18,BA,Political Science,2,2,1,50,6,GSR University
S0677,Male,23,BA,Psychology,1,0,9,68,7,GSR University
S0677,Male,23,BA,Sociology,1,0,9,59,6,GSR University
S0677,Male,23,BA,Economics,1,0,9,79,8,GSR University
S0678,Male,23,BA,Economics,2,1,8,86,9,GSR University
S0678,Male,23,BA,English,2,1,8,52,6,GSR University
S0678,Male,23,BA,Sociology,2,1,8,94,10,GSR University
S0679,Male,21,BA,Political Science,1,2,14,38,4,GSR University
S0679,Male,21,BA,History,1,2,14,51,6,GSR University
S0679,Male,21,BA,Economics,1,2,14,50,6,GSR University
S0680,Male,24,BA,Economics,1,0,22,36,4,GSR University
S0680,Male,24,BA,English,1,0,22,63,7,GSR University
S0680,Male,24,BA,History,1,0,22,47,5,GSR University
S0681,Female,21,BA,Economics,1,1,28,43,5,GSR University
S0681,Female,21,BA,History,1,1,28,64,7,GSR University
S0681,Female,21,BA,Psychology,1,1,28,87,9,GSR University
S0682,Male,20,BA,Political Science,1,0,9,71,8,GSR University
S0682,Male,20,BA,History,1,0,9,44,5,GSR University
S0682,Male,20,BA,English,1,0,9,94,10,GSR University
S0683,Female,18,BA,Economics,3,1,21,60,7,GSR University
S0683,Female,18,BA,History,3,1,21,85,9,GSR University
S0683,Female,18,BA,English,3,1,21,39,4,GSR University
S0684,Male,24,BA,History,1,2,17,36,4,GSR University
S0684,Male,24,BA,Psychology,1,2,17,59,6,GSR University
S0684,Male,24,BA,English,1,2,17,47,5,GSR University
S0685,Male,19,BA,English,4,1,22,45,5,GSR University
S0685,Male,19,BA,Sociology,4,1,22,88,9,GSR University
S0685,Male,19,BA,Psychology,4,1,22,54,6,GSR University
S0686,Male,22,BA,History,2,2,27,78,8,GSR University
S0686,Male,22,BA,Psychology,2,2,27,89,9,GSR University
S0686,Male,22,BA,Economics,2,2,27,69,7,GSR University
S0687,Female,24,BA,Psychology,1,2,5,81,9,GSR University
S0687,Female,24,BA,History,1,2,5,88,9,GSR University
S0687,Female,24,BA,Economics,1,2,5,74,8,GSR University
S0688,Female,20,BA,History,2,2,9,44,5,GSR University
S0688,Female,20,BA,Sociology,2,2,9,68,7,GSR University
S0688,Female,20,BA,Political Science,2,2,9,70,8,GSR University
S0689,Female,18,BA,Sociology,4,1,22,51,6,GSR University
S0689,Female,18,BA,Political Science,4,1,22,80,9,GSR University
S0689,Female,18,BA,English,4,1,22,58,6,GSR University
S0690,Female,20,BA,English,3,2,29,48,5,GSR University
S0690,Female,20,BA,Economics,3,2,29,85,9,GSR University
S0690,Female,20,BA,Psychology,3,2,29,60,7,GSR University
S0691,Female,22,BA,Psychology,4,2,29,41,5,GSR University
S0691,Female,22,BA,English,4,2,29,43,5,GSR University
S0691,Female,22,BA,History,4,2,29,79,8,GSR University
S0692,Male,18,BA,Sociology,3,1,3,74,8,GSR University
S0692,Male,18,BA,English,3,1,3,41,5,GSR University
S0692,Male,18,BA,History,3,1,3,61,7,GSR University
S0693,Male,18,BA,Psychology,4,1,6,87,9,GSR University
S0693,Male,18,BA,History,4,1,6,67,7,GSR University
S0693,Male,18,BA,Economics,4,1,6,84,9,GSR University
S0694,Female,24,BA,Psychology,1,0,26,66,7,GSR University
S0694,Female,24,BA,History,1,0,26,37,4,GSR University
S0694,Female,24,BA,Economics,1,0,26,86,9,GSR University
S0695,Female,24,BA,History,3,1,15,94,10,GSR University
S0695,Female,24,BA,English,3,1,15,58,6,GSR University
S0695,Female,24,BA,Sociology,3,1,15,86,9,GSR University
S0696,Female,24,BA,English,2,1,13,89,9,GSR University
S0696,Female,24,BA,Sociology,2,1,13,42,5,GSR University
S0696,Female,24,BA,Economics,2,1,13,49,5,GSR University
S0697,Female,20,BA,English,3,0,8,83,9,GSR University
S0697,Female,20,BA,Political Science,3,0,8,47,5,GSR University
S0697,Female,20,BA,Economics,3,0,8,35,4,GSR University
S0698,Female,19,BA,Political Science,3,1,24,63,7,GSR University
S0698,Female,19,BA,English,3,1,24,89,9,GSR University
S0698,Female,19,BA,Sociology,3,1,24,65,7,GSR University
S0699,Male,22,BA,Economics,2,1,7,59,6,GSR University
S0699,Male,22,BA,Psychology,2,1,7,90,10,GSR University
S0699,Male,22,BA,Sociology,2,1,7,64,7,GSR University
S0700,Female,22,BA,Sociology,1,0,20,83,9,GSR University
S0700,Female,22,BA,Psychology,1,0,20,77,8,GSR University
S0700,Female,22,BA,History,1,0,20,51,6,GSR University
S0701,Male,19,BA,Economics,2,0,6,39,4,GSR University
S0701,Male,19,BA,Sociology,2,0,6,54,6,GSR University
S0701,Male,19,BA,Psychology,2,0,6,50,6,GSR University
S0702,Male,20,BA,Sociology,1,0,4,70,8,GSR University
S0702,Male,20,BA,Political Science,1,0,4,56,6,GSR University
S0702,Male,20,BA,Psychology,1,0,4,56,6,GSR University
S0703,Female,23,BA,Sociology,3,0,5,67,7,GSR University
S0703,Female,23,BA,Psychology,3,0,5,35,4,GSR University
S0703,Female,23,BA,Economics,3,0,5,58,6,GSR University
S0704,Female,21,BA,Psychology,1,1,26,76,8,GSR University
S0704,Female,21,BA,History,1,1,26,75,8,GSR University
S0704,Female,21,BA,English,1,1,26,89,9,GSR University
S0705,Female,21,BA,Sociology,2,1,15,90,10,GSR University
S0705,Female,21,BA,Political Science,2,1,15,52,6,GSR University
S0705,Female,21,BA,English,2,1,15,88,9,GSR University
S0706,Male,22,BA,Sociology,1,2,6,57,6,GSR University
S0706,Male,22,BA,Economics,1,2,6,88,9,GSR University
S0706,Male,22,BA,Political Science,1,2,6,85,9,GSR University
S0707,Female,23,BA,English,2,1,3,40,5,GSR University
S0707,Female,23,BA,Sociology,2,1,3,56,6,GSR University
S0707,Female,23,BA,Economics,2,1,3,92,10,GSR University
S0708,Female,18,BA,Psychology,2,0,19,48,5,GSR University
S0708,Female,18,BA,Economics,2,0,19,43,5,GSR University
S0708,Female,18,BA,Sociology,2,0,19,93,10,GSR University
S0709,Female,24,BA,English,2,2,23,42,5,GSR University
S0709,Female,24,BA,History,2,2,23,35,4,GSR University
S0709,Female,24,BA,Economics,2,2,23,88,9,GSR University
S0710,Male,18,BA,Psychology,4,2,6,64,7,GSR University
S0710,Male,18,BA,History,4,2,6,63,7,GSR University
S0710,Male,18,BA,Sociology,4,2,6,56,6,GSR University
S0711,Female,20,BA,Sociology,2,0,18,64,7,GSR University
S0711,Female,20,BA,Political Science,2,0,18,82,9,GSR University
S0711,Female,20,BA,Economics,2,0,18,52,6,GSR University
S0712,Female,24,BA,History,1,1,13,91,10,GSR University
S0712,Female,24,BA,Economics,1,1,13,78,8,GSR University
S0712,Female,24,BA,Psychology,1,1,13,68,7,GSR University
S0713,Female,20,BA,Sociology,1,0,19,85,9,GSR University
S0713,Female,20,BA,Political Science,1,0,19,35,4,GSR University
S0713,Female,20,BA,English,1,0,19,61,7,GSR University
S0714,Male,22,BA,Political Science,4,2,28,44,5,GSR University
S0714,Male,22,BA,Psychology,4,2,28,77,8,GSR University
S0714,Male,22,BA,English,4,2,28,51,6,GSR University
S0715,Male,18,BA,English,3,2,11,79,8,GSR University
S0715,Male,18,BA,Economics,3,2,11,38,4,GSR University
S0715,Male,18,BA,History,3,2,11,48,5,GSR University
S0716,Female,23,BA,Psychology,3,2,1,46,5,GSR University
S0716,Female,23,BA,Political Science,3,2,1,40,5,GSR University
S0716,Female,23,BA,Sociology,3,2,1,56,6,GSR University
S0717,Female,18,BA,English,1,1,14,40,5,GSR University
S0717,Female,18,BA,Sociology,1,1,14,79,8,GSR University
S0717,Female,18,BA,Political Science,1,1,14,67,7,GSR University
S0718,Male,24,BA,Economics,2,0,6,70,8,GSR University
S0718,Male,24,BA,Psychology,2,0,6,79,8,GSR University
S0718,Male,24,BA,English,2,0,6,89,9,GSR University
S0719,Male,20,BA,Psychology,1,0,1,89,9,GSR University
S0719,Male,20,BA,Economics,1,0,1,50,6,GSR University
S0719,Male,20,BA,Political Science,1,0,1,48,5,GSR University
S0720,Female,22,BA,Economics,3,2,2,57,6,GSR University
S0720,Female,22,BA,Political Science,3,2,2,41,5,GSR University
S0720,Female,22,BA,Sociology,3,2,2,37,4,GSR University
S0721,Female,19,BA,Sociology,3,1,10,66,7,GSR University
S0721,Female,19,BA,Political Science,3,1,10,40,5,GSR University
S0721,Female,19,BA,History,3,1,10,73,8,GSR University
S0722,Male,19,BA,Economics,2,1,29,44,5,GSR University
S0722,Male,19,BA,Political Science,2,1,29,85,9,GSR University
S0722,Male,19,BA,English,2,1,29,81,9,GSR University
S0723,Male,19,BA,Psychology,4,0,14,80,9,GSR University
S0723,Male,19,BA,History,4,0,14,93,10,GSR University
S0723,Male,19,BA,English,4,0,14,84,9,GSR University
S0724,Female,19,BA,Economics,3,1,6,60,7,GSR University
S0724,Female,19,BA,Sociology,3,1,6,67,7,GSR University
S0724,Female,19,BA,History,3,1,6,45,5,GSR University
S0725,Male,19,BA,Sociology,1,2,20,67,7,GSR University
S0725,Male,19,BA,Political Science,1,2,20,51,6,GSR University
S0725,Male,19,BA,History,1,2,20,58,6,GSR University
S0726,Male,22,BA,History,2,0,27,87,9,GSR University
S0726,Male,22,BA,Political Science,2,0,27,84,9,GSR University
S0726,Male,22,BA,Psychology,2,0,27,82,9,GSR University
S0727,Female,23,BA,Sociology,2,2,20,44,5,GSR University
S0727,Female,23,BA,Economics,2,2,20,79,8,GSR University
S0727,Female,23,BA,English,2,2,20,51,6,GSR University
S0728,Female,19,BA,Political Science,4,0,12,63,7,GSR University
S0728,Female,19,BA,Sociology,4,0,12,65,7,GSR University
S0728,Female,19,BA,Economics,4,0,12,38,4,GSR University
S0729,Male,19,BA,History,4,2,10,49,5,GSR University
S0729,Male,19,BA,Economics,4,2,10,62,7,GSR University
S0729,Male,19,BA,Political Science,4,2,10,71,8,GSR University
